person,content
Luhut,"Jakarta, CNN Indonesia -- Menko Kemaritiman dan Investasi Luhut Binsar Pandjaitan mengklaim tak akan membuat regulasi yang salah terkait krisis iklim.  ""Kami ndak mau generasi kita ke depan rusak gara-gara regulasi yang kita buat. I promise. Bukan karena kau, tapi karena anak muda Indonesia, cucu saya,"" kata Luhut dalam acara #DemiIndonesia di Jakarta Selatan, Sabtu (29/10). ""Kalau saya buat policy yang salah membuat mengenai climate change, korbannya anak cucu kami. Generasi kamu ini,"" imbuhnya. Lihat Juga : Luhut Tolak Tawaran Jadi Cawapres Pendamping Anies Dia pun tak ingin negara lain mengintervensi pembuatan regulasi terkait krisis iklim di Indonesia, termasuk Amerika. Hal itu pernah ia ingatkan secara langsung kepada utusan Khusus Presiden Amerika Serikat untuk Iklim John Kerry. Ads by ADVERTISEMENT ""Jadi saya bilang ke John Kerry. Kalian jangan ngajarin kami bagaimana masalah climate change,"" ucapnya. Badan Nasional Penanggulangan Bencana (BNPB) sebelumnya mengungkapkan dampak krisis iklim sudah mulai terasa di Indonesia. Plt Kepala Pusat Data, Informasi dan Komunikasi Kebencanaan BNPB Abdul Muhari mengatakan krisis iklim membuat musim tidak bisa diprediksi. Dia menyebut pakem-pakem waktu kemarau dan hujan yang dulu sudah tak sesuai lagi. Lihat Juga : Lawan Data LSM soal Papua, Luhut Kutip Pembantu John Kerry Pada musim yang seharusnya kemarau, seperti pada bulan-bulan Mei, Juni, Juli, hujan juga kerap turun. Begitu pun sebaliknya. Abdul berkata salah satu dampak krisis iklim yakni bencana kering dan basah bisa terjadi di satu titik yang sama dalam waktu berdekatan. Ia memberi contoh bencana yang terjadi di Aceh. Di provinsi itu, kata Abdul, kerap terjadi banjir, tetapi tak lama terjadi kebakaran hutan dan lahan (Karhutla). (yla/arh)"
Ganjar,"Jakarta, CNN Indonesia -- Ketua Umum Relawan Pro Jokowi, Budi Arie Setiadi mengklaim Musyawarah Rakyat (Musra) yang telah digelar enam kota, termasuk di Makassar, tidak ada yang direkayasa. Budi menyebut hasil Musra masih dihuni rekomendasi untuk Ketua Umum Partai Gerindra Prabowo Subianto, Gubernur Jawa Tengah Ganjar Pranowo dan Menteri Pariwisata dan Ekonomi Kreatif Sandiaga Uno. ""Masih diisi oleh nama-nama sebelumnya, Prabowo, Ganjar, Sandiaga Uno. Semua tidak ada yang direkayasa,"" kata Budi usai Musra Sulsel, Sabtu (12/11). Menurut Budi Musra ini memberikan ruang kepada masyarakat untuk ikut langsung dalam menentukan calon pemimpin bangsa di masa akan datang. Lihat Juga : Sekjen PDIP Soal Manuver Projo: Relawan Bisa Berubah ""Musra ini memberikan ruang bagi masyarakat bagaimana harapan mereka kedepannya dan siapa tokoh-tokoh harapan masyarakat untuk memimpin kedepannya,"" jelasnya. Dia juga mengklaim bahwa Musra ini sangat efektif untuk mengukur sejauh mana kekuatan tokoh-tokoh yang akan dicalonkan oleh partai-partai politik pada Pemilu 2024 mendatang. ""Pak Jokowi memberikan harapan yang sama. Bukan hanya pak Prabowo tapi semuanya. Jadi presiden itu susah banyak variabel,"" pungkasnya. Sementara itu Ketua Panitia Musra, Panel Barus mengklaim gelaran Musra di Indonesia telah mencapai 20 persen. ""Musra ini sudah berjalan 20 persen di seluruh Indonesia. Besok di Banten,"" kata Panel Barus saat memberikan sambutan di Musra Sulsel, Sabtu (12/11). Panel menerangkan bahwa ada dua hal yang mendasar dilaksanakannya Musra di seluruh daerah di Indonesia. Lihat Juga : Prabowo Aminkan Pernyataan Jokowi soal Jatah Pilpres 2024 ""Tujuan Musra bahwa sangat sederhana tapi sangat prinsip. Tujuannya adalah memberikan ruang kepada seluruh rakyat untuk ikut berpartisipasi dan ikut menentukan nasib bangsa kedepan,"" ungkapnya. Sementara, Dewan Pengarah Musra Sulsel, Moh Ramdhan Pomanto mengatakan bahwa rakyat Sulsel, terkhusus Makassar sudah teruji pada momen demokrasi. ""Makassar telah membuktikan kekuatan suara rakyat, pada saat perjuangan kotak kosong kemarin. Kotak kosong menang itulah suara rakyat. Boleh kotaknya kosong tapi suara rakyat ada disitu semua,"" ungkap Pomanto. (mir/ain)   Saksikan Video di Bawah Ini: VIDEO: Ada Apa Relawan Pendukung Jokowi Temui Prabowo?"
Ganjar,"Jakarta, CNN Indonesia -- Gubernur Jawa Tengah (Jateng) Ganjar Pranowo berkelakar bahwa saat ini cuaca politik sedang tidak baik. Pernyataan Ganjar itu diunggah dalam sebuah video di akun Instagram pribadinya, @ganjar_pranowo, Jumat (11/11). Dalam video itu terlihat Ganjar sedang menjadi pembicara di salah satu forum. Lihat Juga : Anies Salut Surya Paloh Tempuh Jalan Terjal, Siap Mendaki Bersama ""Namanya juga cuaca lagi tidak genah. Cuaca politik,"" kata Ganjar yang langsung disambut meriah oleh peserta yang hadir. Tidak diketahui maksud dari pernyataannya tersebut. Ganjar saat itu sedang membahas soal dampak pembangunan di Tol Semarang-Demak sesi II ruas Sayung-Demak. Mulanya, Ganjar menceritakan soal pekerjaan proyek tersebut yang memakan waktu lama. Ia bahkan sempat dimarahi pengguna jalan bahwa proyek tersebut tak kunjung beroperasi. Ganjar juga mengaku mendapat banyak komplain dari masyarakat yang menilai perbaikan Jembatan Wonokerto lamban dan menimbulkan kemacetan. Lihat Juga : ANALISIS Pamor Anies dan Jalan Redup Elektabilitas NasDem ""Begitu saya ngecek di Jembatan Wonokerto itu, benar memang macet panjang,"" ujar Ganjar. ""Itu bensin, solar habis, waktu lambat, ekonomi stuck di sana. Jadi, kalau mereka marahin saya, demi Allah saya ikhlas,"" imbuhnya. Kader PDIP itu pun lantas meminta pelaksana proyek untuk mempercepat poyek Jembatan Wonokerto dan agar dapat segera beroperasi. Sebagai informasi, nama Ganjar kerap muncul dalam sejumlah survei kandidat calon presiden (capres) 2024. Namun, Ganjar belum mendapat restu untuk maju sebagai capres oleh PDIP. (dmi/fra)   Saksikan Video di Bawah Ini: VIDEO: Ganjar Usai Dipanggil PDIP: Keputusan Ada di Ketua Umum"
Ganjar,"Jakarta, CNN Indonesia -- Dua kelompok relawan Ganjar meminta Ketua Umum PDIP Megawati Soekarnoputri memberikan restu kepada Gubernur Jawa Tengah Ganjar Pranowo untuk maju sebagai calon presiden (capres) 2024. Relawan Pemuda Nasional Deklarasi Ganjar Pranowo (Pendekar) dan Barisan Ibu-ibu Pendukung Ganjar (Binar) ingin Ganjar bertarung di Pilpres 2024. Lihat Juga : Relawan Pendekar dan Binar Deklarasi Ganjar Maju di Pilpres 2024 ""Kami juga meminta dengan hormat kepada Ibu Megawati, agar memberikan restu kepada kader terbaiknya, Ganjar Pranowo untuk meneruskan wisdom Ibu Megawati untuk memimpin bangsa ini,"" kata Koordinator Pendekar, Mandela Sinaga di Jakarta, Kamis (10/11). Mandela mengatakan pihaknya akan mengirimkan surat langsung kepada Megawati. Menurutnya, masa depan bangsa dan negara sangat bergantung pada keputusan Megawati. ""Saya akan bacakan kemudian surat ini akan kami tandatangani, dan akan kami kirimkan kepada Ibu Megawati Soekarnoputri untuk mendapatkan restu,"" katanya. Mandel menilai Ganjar sebagai sosok yang tepat untuk melanjutkan kepemimpinan Presiden Joko Widodo. Ia mengklaim Ganjar memiliki rekam jejak yang baik selama memimpin Jawa Tengah. ""Pertimbangan yang menjadi dasar dukungan kami adalah kinerja Ganjar di bidang reformasi birokrasi, pembangunan, kesehatan, pendidikan, dan ekonomi telah berdampak langsung pada komunitas kepemudaan dan perempuan,"" ujarnya. Lihat Juga : Jokowi Tak Hadir HUT NasDem Besok, Beri Ucapan Lewat Video PDIP hingga kini belum memberikan sinyal dukungan kepada Ganjar untuk maju sebagai capres 2024. Terbaru, politikus PDIP Sa'id Abdullah menyatakan partainya baru akan mengumumkan capres pada Juni 2023 mendatang. (thr/fra)   Saksikan Video di Bawah Ini: VIDEO: Ganjar Usai Dipanggil PDIP: Keputusan Ada di Ketua Umum"
Ganjar,"Jakarta, CNN Indonesia -- Dua kelompok relawan yang mengatasnamakan sebagai Pemuda Nasional Deklarasi Ganjar Pranowo (Pendekar) dan Barisan Ibu-ibu Pendukung Ganjar (Binar) menggelar deklarasi dukungan kepada Gubernur Jawa Tengah itu sebagai capres di Pilpres 2024. Koordinator Pendekar, Mandela Sinaga ingin agar Ganjar segera dideklarasikan untuk maju di Pilpres 2024. ""Hari ini kami melakukan dukungan sebagai bentuk aspirasi kami kaum nusa dan perempuan, agar Bapak Ganjar segera dideklarasikan sebagai capres periode 2024-2029,"" kata Mandela di Jakarta, Kamis (10/11). Dua kelompok relawan itu mengklaim telah mencatat sejumlah prestasi Ganjar selama memimpin Jawa Tengah mulai dari bidang reformasi birokrasi, pembangunan, kesehatan, hingga pendidikan. Lihat Juga : Relawan Jokowi Makan Siang dengan Prabowo Hari Ini Lewat jargon 'mboten korupsi, mboten ngapusi', menurut mereka Ganjar berhasil mengubah pola pikir birokrat sebagai pelayan masyarakat. ""Ganjar melakukan revolusi mental birokrat dengan menanamkan pola pikir dan prinsip bahwa aparatur pemerintahan sejatinya adalah pelayan rakyat,"" katanya. Dalam kesempatan yang sama, Koordinator Binar, Triweka Rinanti menilai Ganjar sebagai sosok pemimpin yang aktif di isu-isu perempuan. Pihaknya memuji program Ganjar untuk menekan angka kematian ibu dan bayi. ""Melihat kemampuan dan prestasi selama memimpin Jawa Tengah, tidak ada alasan bagi kami ibu-ibu ini untuk tidak mendukung Bapak Ganjar,"" katanya. Sementara itu, PDIP hingga kini belum memberikan sinyal dukungan mereka kepada Ganjar Pranowo di Pilpres 2024. PDIP masih melarang kadernya untuk bicara capres sebelum ada keputusan dari Ketua Umum Megawati Soekarnoputri. Di sisi lain, Ganjar juga baru dijatuhi sanksi buntut pernyataannya menyatakan siap maju di Pilpres. Teranyar, politikus PDIP Sa'id Abdullah menyatakan partainya baru akan mengumumkan capres pada Juni 2023 mendatang. (thr/kid)   Saksikan Video di Bawah Ini: VIDEO: Ganjar Usai Dipanggil PDIP: Keputusan Ada di Ketua Umum"
Ganjar,"Jakarta, CNN Indonesia -- Gubernur Jawa Tengah sekaligus kader PDIP Ganjar Pranowo unggul dalam hasil Musyawarah Rakyat (Musra) lanjutan yang digelar 18 kelompok relawan Jokowi di Batam, Kepulauan Riau, Sabtu (5/11). Ganjar unggul dengan memperoleh dukungan sebanyak 30,21 persen. Disusul Ketua Umum Partai Golkar Airlangga Hartarto di peringkat kedua dengan 18,20 persen, dan Prabowo Subianto di peringkat ketiga dengan 16,80 persen. ""Posisi nomor satu ditempati oleh Ganjar Pranowo. Jadi Kepri dimenangkan Musranya oleh Pak Ganjar dengan angka sangat jauh yaitu 30,21 persen,"" kata Ketua Dewan Pengarah Musra, Andi Ghani di Jakarta, Rabu (9/11). Lihat Juga : Hasil Musra Relawan Jokowi di Sumbar: Prabowo Capres Terfavorit Perolehan itu membuat Ganjar untuk kali pertama unggul di hasil Musra relawan Jokowi. Ads by ADVERTISEMENT Kemudian, di peringkat keempat ada Sandiaga Uno yang memperolehan dukungan 14,35 persen, Anies Baswedan 7,4 persen, Moeldoko 5,72 persen, Erick Thohir 2,53 persen. Lalu, posisi kedelapan Ridwan Kamil 1,78 persen, Puan Maharani 1,31 persen, dan terakhir Agus Harimurti Yudhoyono (AHY) di posisi akhir di angka 0,84 persen. ""Angkanya sangat telak, dan ini angka terbesar sepanjang Musra, dilaksanakan selama lima putaran di Indonesia, 30,21 persen,"" kata Andi. Lihat Juga : Usai Temui Golkar, Tim Musra Relawan Jokowi Kunjungi Prabowo Kamis Sementara, untuk posisi cawapres, Sandiaga Uno menempati posisi pertama dengan memperoleh dukungan sebanyak 28,4 persen. Sandi unggul sekitar 12 persen dengan posisi nomor dua yang diduduki KSP Moeldoko dengan 16,98 persen, dan Airlangga Hartarto 14,82 di posisi ketiga. Sedangkan di posisi tiga terakhir ada Puan Maharani di angka 3,10 persen, Andika Perkasa di angka 2,72 persen. AHY kembali di posisi terakhir dengan 2,53 persen. Nama-nama itu nantinya akan dihimpun bersama hasil Musra di 33 provinsi lainnya. Pada Maret 2023, para relawan akan menyerahkan hasil akhir ke Jokowi. (thr/bmw)   Saksikan Video di Bawah Ini: VIDEO: Ganjar Usai Dipanggil PDIP: Keputusan Ada di Ketua Umum"
Ganjar,"Jakarta, CNN Indonesia -- Gubernur Jawa Tengah (Jateng) Ganjar Pranowo mengucapkan selamat kepada Ketua DPR RI Puan Maharani yang telah menerima gelar Doktor Honoris Causa bidang politik dari Pukyong National University (PKNU), Korea Selatan (Korsel). Ucapan selamat itu disampaikan Ganjar lewat akun Instagram miliknya, @ganjar_pranowo, Selasa (8/11). ""Selamat ya Mbak Puan atas penganugerahan Doktor Honoris Causa dr Pukyong National University, Korea Selatan,"" kata Ganjar di kolom keterangan foto yang ia unggah. Ia pun berharap agar gelar tersebut bisa menjadi penambah semangat dan spirit perjuangan Puan di hari mendatang. Lihat Juga : Sudah Raih 9 Honoris Causa, Megawati Sebut Bung Karno Punya 26 Gelar Puan menerima gelar kehormatan Doktor Honoris Causa untuk bidang ilmu politik dari PKNU hari ini. Powered By Video Player is loading. Play Unmute : Fullscreen Presiden PKNU, Jang Young-soo, mengatakan gelar tersebut diberikan berdasarkan kinerja Puan yang dinilai menghadirkan arah pembangunan masa depan yang menjanjikan bagi Indonesia. ""Ibu Puan juga mendorong perempuan Indonesia untuk berpartisipasi dalam tren global kesetaraan gender, dan menunjukkan kepemimpinan baru di seluruh Asia,"" tuturnya. Sementara itu, Puan menyatakan gelar yang ia terima dari PKNU merupakan sebuah kehormatan sekaligus tanggung jawab bagi dirinya. Ia pun memohon doa dan dukungan agar diberikan kemudahan untuk menjalankan tanggung jawab itu. ""Alhamdulillah, kehormatan bagi saya mendapat gelar Doktor Honoris Causa bidang Politik dari Pukyong National University, Busan, Korea Selatan. Ini tanggung jawab yang besar, semoga dengan doa dan dukungan semua saya diberi kemudahan mengemban tanggung jawab ini,"" kata Puan dikutip dari keterangan foto yang diunggah Puan di akun Instagram miliknya, @puanmaharaniri, Senin (7/11). Lihat Juga : Tunggu 5 Gelar Lagi, Mega Ingin Puan Kalahkan Perolehan Honoris Causa (mts/DAL)   Saksikan Video di Bawah Ini: VIDEO: Megawati Dan Puan Maharani Melawat ke Korsel"
Ganjar,"Jakarta, CNN Indonesia -- Presiden Joko Widodo beberapa kali memberikan sinyal dukungan kepada beberapa nama yang dianggap potensial maju di pemilihan presiden 2024 (Pilpres 2024). Teranyar, Jokowi bahkan terang-terangan menyebut bahwa Pilpres 2024 akan menjadi jatah salah satu menterinya sekaligus Ketua Umum Partai Gerindra, Prabowo Subianto. Sementara, dalam banyak kesempatan lain Jokowi juga kerap bicara soal pencalonan presiden. Namun, sinyal dukungan Jokowi soal pencalonan presiden itu dianggap melewati batas. Jokowi diminta agar terlebih dahulu menyelesaikan kerja-kerja di sisa masa pemerintahannya hingga 2024 mendatang. ""Sebaiknya Presiden bisa menahan diri untuk tidak terlalu banyak mengeksplorasi situasi menjelang 2024. Agar fokus menyelesaikan berbagai program atau kerja-kerja pembangunan yang sudah berjalan,"" Peneliti dari Forum Masyarakat Peduli Parlemen Indonesia (Formappi) Lucius Karus, Selasa (8/11). Lihat Juga : Jokowi Diminta Fokus Kerja, Tahan Diri Bicara Dukungan Capres 2024 Sinyal Dukung Ganjar Pidato Jokowi di Rakernas salah satu kelompok relawannya, Projo pada 21 Mei lalu, sempat dinilai sebagai sinyal dukungan kepada rekan separtainya sekaligus Gubernur Jawa Tengah Ganjar Pranowo. Powered By Play Unmute : Fullscreen Dalam pidatonya, Jokowi meminta agar relawannya ojo kesusu alias tak perlu buru soal urusan dukungan capres, meski sosok yang didukung hadir di acara tersebut. Sejumlah pengamat menilai ucapan Jokowi itu mengarah ke Ganjar yang turut hadir di acara tersebut. ""Urusan politik ojo kesusu sik. Jangan tergesa-gesa, meskipun mungkin yang kita dukung ada di sini,"" kata Jokowi. Arahan ke Bravo-5 Binaan Luhut Jokowi pada akhir Agustus lalu sempat memberi arahan kepada salah satu relawannya di Pilpres 2019, Bravo-5 binaan Luhut Binsar Panjaitan yang kini menjabat sebagai Menteri Koordinator Bidang Kemaritiman dan Investasi. Kepada mereka, Jokowi kembali meminta relawannya ojo kesusu dan tetap bersabar soal calon presiden. Hal itu diungkapkan Pengurus Bravo-5 Ruhut Sitompul. ""Masalah politik ojo kesusu, bersabarlah, ya entah siapa calon presidennya yang penting kita kerja, kerja, kerja,"" kata Ruhut kepada, Jumat (26/8). Lihat Juga : Airlangga Singgung Aturan Main Pilpres Usai Jokowi Sebut Jatah Prabowo Jokowi ke KIB Meski sempat meminta agar relawannya tak buru-buru, Jokowi menyampaikan arahan berbeda soal capres saat menghadiri puncak hari ulang tahun Partai Golkar akhir Oktober lalu. Di hadapan sejumlah elit partai koalisinya--terutama Koalisi Indonesia Bersatu (KIB) yang terdiri dari Golkar, PAN, dan PPP--Jokowi meminta agar partai yang telah berkoalisi tidak terlalu lama untuk menggelar deklarasi capres. Namun, dia tetap meminta agar pilihan capres cawapres tak dilakukan sembarangan. ""Jangan sembarangan memilih calon presiden dan wakil presiden. Tapi juga saya titip pesan jangan terlalu lama-lama,"" kata Jokowi, Jumat (21/10). 'Hati-hati Pilih Capres' di HUT Perindo Di HUT Perindo, Jokowi kembali meminta partai pendukungnya itu hati-hati memilih capres. Sebab menurut Jokowi, capres akan membantu partai memenuhi syarat ambang batas untuk masuk parlemen. Namun, Jokowi juga mengingatkan agar tidak terlambat mendeklarasikan capres. ""Karena nanti akan membantu partai mengejar threshold, milih capresnya hati-hati milih cawapresnya juga hati-hati, tapi kalau bisa jangan terlambat deklarasi juga,"" kata Jokowi. Pilpres 2024 Jatah Prabowo Pada kesempatan yang sama, Jokowi terang-terangan justru memberikan sinyal dukungan kepada Prabowo di Pilpres 2024. Dia bilang, Pilpres 2024 akan menjadi jatah Prabowo setelah dirinya dua kali menang di pilpres sebelumnya. Namun, pada kesempatan itu, Jokowi sempat meledek Prabowo, apakah dia hadir sebagai Menteri Pertahanan atau Ketua Umum Partai Gerindra. ""Dua kali di pilpres juga menang. Mohon maaf, Pak Prabowo. Kelihatannya setelah ini jatahnya Pak Prabowo,"" kata Jokowi, Senin (7/11). (thr/isn)   Saksikan Video di Bawah Ini: VIDEO: Waketum Golkar: Pemilihan Capres Golkar Harus Libatkan Jokowi"
Ganjar,"Jakarta, CNN Indonesia -- Gubernur Jawa Tengah Ganjar Pranowo mengatakan pertemuan dengan Presiden Joko Widodo (Jokowi) di Istana sama sekali tak membahas Pilpres 2024.  Dia memastikan tak ada pembahasan mengenai hal itu sama sekali. Ganjar menolak menjawab pertanyaan tentang pencapresan.  ""Alah, ekonomi lagi kayak gini sulitnya kok,"" kata Ganjar saat ditemui di Istana Kepresidenan Jakarta, Senin (7/11). Lihat Juga : Politik Sepekan: Isu Ganjar-RK hingga Senior PPP Akan Dukung Anies   Ganjar berkata pertemuan dengan Jokowi membahas keadaan daerah. Ia melaporkan inflasi hingga bencana alam yang terjadi di Jawa Tengah.  Menurut Ganjar, Jokowi menitipkan pesan tentang persiapan tahun 2023. Dia menjelaskan kondisi tahun depan kemungkinan tak baik sehingga perlu persiapan ekstra.  ""Beliau concern juga sebenarnya, menitip soal kondisi cuaca yang kurang bagus, kaitannya dengan kondisi pangan, termasuk pengendalian inflasi karena semua mesti siap-siap nih 2023 tidak terlalu bagus,"" ujarnya. Lihat Juga : Ganjar Temui Jokowi di Istana: Siap-siap 2023 Tak Terlalu Bagus   Sebelumnya, Ganjar menghadap Jokowi setelah penganugerahan gelar pahlawan nasional. Ganjar lebih lama berada di dalam Istana ketimbang kepala daerah lain.  Gubernur Jawa Barat Ridwan Kamil dan sejumlah kepala daerah sudah keluar istana sekitar pukul 11.20 WIB. Namun, Ganjar baru keluar istana sekitar pukul 12.00 WIB. Powered By Pause Unmute : Fullscreen (dhf/gil)   Saksikan Video di Bawah Ini: VIDEO: Ganjar Usai Bertemu Jokowi: Siap-Siap 2023 Tidak Terlalu Bagus"
Ganjar,"Jakarta, CNN Indonesia -- Gubernur Jawa Tengah Ganjar Pranowo menemui Presiden Joko Widodo di Istana Kepresidenan Jakarta. Hal itu terjadi setelah penganugerahan gelar pahlawan kepada lima tokoh. Ganjar tak langsung meninggalkan istana. Berbeda dengan kepala daerah lain, seperti Gubernur Jawa barat Ridwan Kamil, yang langsung keluar istana setelah acara. Kader PDIP itu baru keluar istana kurang lebih 40 menit setelah kepala daerah lain meninggalkan lokasi. Ia mengaku bertemu dengan Jokowi pada kesempatan itu. ""Kalau ke Pak Presiden lapor saja, rutin-rutin ya. Soal inflasi, bencana, kita sampaikan kondisi terakhir,"" kata Ganjar saat ditemui di Istana Kepresidenan jakarta, Senin (7/11). Lihat Juga : Politik Sepekan: Isu Ganjar-RK hingga Senior PPP Akan Dukung Anies Ganjar berkata Jokowi menitipkan pesan soal persiapan tahun 2023. Dia menyebut kondisi di tahun depan agak kurang baik. Jokowi, ucap Ganjar, meminta kepala daerah untuk mempersiapkan daerah masing-masing. Jokowi menyoroti soal pangan dan ekonomi. ""Semua mesti siap-siap nih 2023 tidak terlalu bagus, maka kepala daerah berkontribusilah gimana men-set up segala sesuatu agar kemudian mempunyai daya dukung yang bagus,"" ujarnya. Ganjar membantah ada bahasan politik, terutama Pilpres 2024 dengan Jokowi. Ia enggan membahas hal itu dan memilih meninggalkan barisan pewarta. ""Alah, ekonomi lagi kayak gini sulitnya kok,"" ujar Ganjar. Ganjar merupakan salah satu nama potensial kandidat presiden Pilpres 2024. Nama Ganjar selalu muncul hampir di setiap survei calon presiden. Ia bersaing dengan Prabowo Subianto dan Anies Baswedan di jajaran tiga besar berbagai survei. Lihat Juga : Hasto Anggap Isu Jokowi Rebut Ketum PDIP Cuma dari Provokator Politik (dhf/DAL)   Saksikan Video di Bawah Ini: VIDEO: Ganjar Usai Bertemu Jokowi: Siap-Siap 2023 Tidak Terlalu Bagus"
Ganjar,"Jakarta, CNN Indonesia -- Situasi politik di Indonesia masih menghangat menyambut perhelatan Pemilihan Umum (Pemilu) 2024. Berbagai macam isu terkait dukungan sebuah partai politik (parpol) terhadap bakal calon presiden (capres) tertentu terus menjadi perbincangan di tengah publik. Berikut sejumlah perkembangan situasi politik di Tanah Air dalam sepekan terakhir yang dirangkum CNNIndonesia.com Lihat Juga : PKB Buka Suara soal Isu Dekati PKS Gabung Koalisi Bareng Gerindra PDIP Respons Wacana Duet Emil-Ganjar Sekretaris Jenderal Partai Demokrasi Indonesia Perjuangan (PDIP) Hasto Kristiyanto mengatakan bahwa perjodohan antara Gubernur Jawa Barat Ridwan Kamil alias Emil dan Gubernur Jawa Tengah Ganjar Pranowo untuk berduet pada Pilpres 2024 hanya wacana publik. ""Itu merupakan hal yang bisa disampaikan ke publik menjadi bagian dari wacana publik yang jodoh-menjodohkan,"" kata Hasto di Sekolah PDIP, Lenteng Agung, Jakarta Selatan, Minggu (30/10). Ia menerangkan bahwa PDIP memiliki mekanisme terkait penetapan pasangan calon presiden dan wakil presiden yang akan diusung di pilpres 2024, yakni ditentukan oleh Ketua Umum Megawati Soekarnoputri. Cak Imin Sapa Prabowo Capres Ketua Umum Partai Kebangkitan Bangsa (PKB) Muhaimin Iskandar alias Cak Imin mengungkapkan alasan dirinya menyapa Ketua Umum Partai Gerindra Prabowo Subianto dengan sebutan ""calon presiden"" di acara ""PKB Road to Election 2024"", Minggu (30/10). Cak Imin menyebut sapaan itu merupakan penghormatan terhadap Prabowo. Ia merahasiakan rencana PKB dan Gerindra mendeklarasikan Prabowo sebagai capres. ""Tunggu pengumuman resminya, tetapi itu penghormatan tertinggi dari kami kepada tamu,"" kata Cak Imin di Istana Kepresidenan Jakarta, Senin (31/10). Lihat Juga : Alasan Megawati Belum Umumkan Capres PDIP Meski Sudah Kantongi Nama PKS Minta Cawapres Tuntas Sebelum Bicara Deklarasi Koalisi Juru Bicara Partai Keadilan Sejahtera (PKS) Muhammad Kholid meminta pembahasan terkait pasangan calon presiden dan calon wakil presiden untuk Pilpres 2024 segera dituntaskan. Pernyataan itu disampaikan Kholid merespons usulan Partai NasDem untuk mendeklarasikan koalisi antara NasDem, Demokrat, dan PKS pada 10 November mendatang. Menurutnya, sosok yang akan diusung sebagai capres-cawapres harus dituntaskan lebih dulu sebelum bicara terkait waktu deklarasi koalisi. ""Siapakah pasangan capres dan cawapres yang akan kita usung bersama. Tentu inilah yang harus kita tuntaskan terlebih dahulu, sebelum bicara timing atau waktu deklarasi,"" ucap Kholid dalam videonya, Selasa (1/11). Ia menyatakan PKS sedang memperjuangkan amanah Majelis Syuro PKS untuk mengusung nama mantan Gubernur Jawa Barat (Jabar) sekaligus Wakil Ketua Majelis Syuro PKS Ahmad Heryawan di Pilpres 2024. Namun, Kholid mengatakan partainya menghormati usulan partai lain, seperti Demokrat yang ingin mengusung Ketua Umum Partai Demokrat Agus Harimurti Yudhoyono (AHY). Dia mengatakan PKS terbuka membahas nama-nama yang hendak diusung menjadi capres atau cawapres secara rasional dan objektif dengan mengedepankan rasa kebersamaan serta kepentingan bangsa di atas kepentingan parpol. Klik untuk selanjutnya Jokowi Mengaku Dukung Prabowo BACA HALAMAN BERIKUTNYA HALAMAN : 1 2"
Ganjar,"Jakarta, CNN Indonesia -- Hasil survei Indekstat Research and Data Science terkait elektabilitas calon presiden (capres) menempatkan Gubernur Jawa Tengah Ganjar Pranowo unggul dibanding nama-nama lain. Ganjar unggul baik dalam survei elektabilitas capres terbuka maupun tertutup. Dalam survei terbuka, Ganjar unggul dengan elektabilitas mencapai 16,5 persen. Di bawahnya ada Prabowo Subianto dengan 11,6 persen dan Anies Baswedan dengan 9,9 persen. ""Siapa capres yang dipilih, Ganjar di angka 16,5 persen persen, prabowo 11,6 persen, dan kemudian ada Anies di angka 9,9 persen. Jadi tiga besarnya itu,"" kata Deputi Eksekutive Director Indekstat Rikola Fedri di Jakarta, Minggu (6/11). Lihat Juga : Alasan Megawati Belum Umumkan Capres PDIP Meski Sudah Kantongi Nama Di bawah ketiganya ada nama Gubernur Jawa Barat Ridwan Kamil dengan elektabilitas mencapai 2,3 persen. Sedangkan di posisi kelima ada politikus PDIP Puan Maharani mencapai 1,6 persen. Nama Puan unggul dibanding nama-nama popular lain seperti Sandiaga Uno dengan 1,5 persen, Agus Harimurti Yudhoyono (AHY) 1,2 persen, Andika Perkasa 0,8 persen, hingga Airlangga Hartarto 0,1 persen. Selain unggul dalam skenario terbuka soal nama-nama potensial capres, Ganjar juga unggul dalam skenario tertutup capres dengan 12 nama. Elektabilitas kader PDIP itu mencapai 27,2 persen. Di posisi kedua masih Prabowo dengan 21,5 persen, lalu Anies dengan 17,5 persen. Di posisi keempat Ridwan Kamil dengan 8,3 persen, dan Sandiaga Uno dengan 4,3 persen. Lihat Juga : PKS Bicara Kans Lepas Nasdem-Demokrat Jika Aher Gagal Dampingi Anies Sedangkan, Puan Maharani anjlok ke posisi delapan dengan elektabilitas mencapai 2,3 persen. Ia berada di bawah Andika Perkasa dengan 3,1 persen dan AHY 2,7 persen. Dengan persentase itu, Rikola menyebut angka undecided voters dalam skenario capres tertutup telah mencapai angka 11 persen. Dia menduga nama-nama capres telah mengerucut ke tiga nama yakni, Ganjar, Prabowo, dan Anies. ""Undecided-nya di angka 11,1 persen. Jadi sudah mengerucut ke tiga nama Ganjar, Prabowo, dan Anies,"" katanya. Survei Indekstat dilakukan pada 10-19 Oktober 2022, dengan wawancara tatap muka terhadap 1.200 responden berusia di atas 17 tahun atau telah menikah. Survei menggunakan metode multistage random sampling dengan margin of error sekitar 2,8 persen. (thr/sfr)   Saksikan Video di Bawah Ini: VIDEO: Lagi, Puan Tak Undang Ganjar Saat Pengarahan di Jateng"
