person,content
Risma,"Menteri Sosial Tri Rismaharini menyebut Kabupaten Tasikmalaya, Jawa Barat, menjadi lokasi yang paling banyak terdapat populasi kaum lanjut usia (lansia) tunggal di seluruh Indonesia. Hal tersebut disampaikan Risma dalam pidatonya pada Hari Lanjut Usia Nasional (HLUN) 2022 di RS Singaparna Medika Citrautama Tasikmalaya, Minggu (29/5).Risma menjelaskan kondisi itu pula yang membuat dirinya menjadikan Tasikmalaya sebagai lokasi peringatan HLUN pada tahun ini. ""Lansia tunggal yang kita bantu, dia tidak ada keluarga. Lansia tunggal terbanyak di Indonesia ketemu di Kabupaten Tasikmalaya,"" ujarnya saat membuka HLUN 2022.    Risma menuturkan, berdasarkan data milik Kemensos, saat ini total lansia tunggal yang tersebar di 39 kecamatan di Kabupaten Tasikmalaya telah mencapai sekitar 28.000 jiwa. Risma mengatakan umumnya warga lansia initelah ditelantarkan oleh pihak keluarga. Selain itu, Risma juga menjelaskan pihaknya sengaja memilih tema ""Lansia Sehat, Indonesia Kuat"" pada peringatan HLUN kali ini lantaran secara populasi jumlahnya cukup besar di Indonesia. Risma mengatakan, dari data milik Badan Pusat Statistik (BPS) pada tahun 2021, total jumlah penduduk lansia di Indonesia sudah mencapai 19,3 juta penduduk atau setara 10,82 persen dari total populasi. Lebih rinci, sebanyak 43,29 persen dari total penduduk lansia itu berasal dari kelompok pengeluaran 40 persen terbawah. Kondisi itulah yang menurutnya kemudian menjadi salah satu landasan bagi negara untuk memberikan perhatian besar kepada lansia. Risma juga mengklaim saat ini pihaknya telahbekerja sama dengan sejumlah kalangan untuk menggelar kegiatan sosial operasi katarak terhadap lansia. Program ini, kata dia, sudah menerima pendaftaran dari sekitar 400 lansia. ""Saya tidak mau ada seremonial upacara (HLUN). Lansia yang penting katarak, mereka tidak punya uang dan tiba-tiba jadi buta,"" katanya. Selain itu, Risma mengaku Kemensos juga turut melaksanakan perbaikan terhadap 355 rumah tidak layak huni yang ditempati para lansia. Kemensos juga turut memberikan bantuan berupaalat bantu dengar dan kursi roda hinggaBantuan Sosial PKH dan BPNT/Kartu Sembako dalam HLUN tersebut. Ia mengatakan, agar bantuan itu tepat sasaran, Kemensos juga telah menggandeng pihak terkait untuk melakukan asesmen dan verifikasi data kepada 28.950 lansia di Tasikmalaya. Nantinya mereka akan diklasifikasikan dan diberikan bantuan sesuai dengan kebutuhannya masing-masing.  "
Risma,"Presiden Joko Widodo (Jokowi) melakukan blusukan ke Pasar Cibinong, Kabupaten Bogor dan Pasar Gunung Batu, Kota Bogor, pada Selasa (17/5). Tak hanya membagikan Bantuan Modal Kerja (BMK) sebesar Rp1,2 juta dan Bantuan Langsung Tunai (BLT) minyak goreng senilai Rp300 ribu, Jokowi juga mengecek harga dan ketersediaan minyak goreng. Pada kegiatan yang melibatkan PT Pos Indonesia sebagai penyalur BLT ini, Menteri Sosial Tri Rismaharini, Wakil Gubernur Jawa Barat Uu Ruzhanul Ulum, Wakil Wali Kota Bogor Dedie A. Rachim, dan Plt. Bupati Bogor Iwan Setiawan terlihat mendampingi Jokowi. Tiba di Pasar Cibinong, Jokowi langsung menyapa sejumlah penerima manfaat Program Keluarga Harapan (PKH). Saat berdialog, seorang pedagang, Azis Setiawan mengatakan bahwa minyak goreng curah yang dijual berada di kisaran harga Rp20 ribu per kilogram.   ""Harga minyak goreng sih stabil, cuma harganya tinggi sedikit, Rp20 ribu per kilo,"" ujarnya. Sementara, Kosasih yang berdagang sembako di Pasar Gunung Batu menyebut bahwa saat ini harga minyak goreng curah sudah mencapai Rp14.500 per kilogram. Namun, ia mengaku kesulitan mendapatkan pembeli. ""Satu kilo Rp14.500, kata Pak Presiden murah. Murah juga sekarang nggak ada yang belinya. Harga sih sudah normal, sudah standar,"" kata Kosasih. Di sisi lain, penjual makanan telur gulung di Pasar Cibinong, Noneng menyampaikan bahwa dirinya masih kesulitan mendapatkan minyak goreng. Kalaupun ada, harganya melambung tinggi. Karena itu, dia menyambut gembira bantuan dari Presiden Jokowi. ""Saya senang bisa menerima bantuan dan bertemu dengan Pak Jokowi dan Ibu Risma. Saya mengucapkan terima kasih kepada Bapak Jokowi, Kemensos, PT Pos Indonesia,"" katanya. Dalam upaya penyaluran BLT minyak goreng, EVP Regional 2 Jakarta PT Pos Indonesia Arifin Muchlis mengatakan bahwa pembagian dilakukan berbarengan dengan proses perekaman lokasi rumah keluarga penerima manfaat (KPM). Adapun perekaman lokasi berupa geotagging dan memotret rumah KPM. ""Proses geotagging dan pemotretan dilakukan paralel dengan penyaluran BLT minyak goreng. Saat ini geotagging di wilayah regional 2 Jakarta sudah 80 persen. Kami mengejar target selesai pada akhir Mei 2022,"" kata Arifin. Untuk mempercepat proses geotagging, Pos Indonesia pun menambah jumlah personel di lapangan. Tak hanya dari karyawan Pos Indonesia, namun juga dibantu tenaga tambahan, termasuk tenaga kemitraan, Karang Taruna, hingga mahasiswa. Kepala Kantor Pos Cibinong, Cecep Yusuf menambahkan bahwa geotagging di wilayahnya saat ini mencapai 70 persen dari target 84 ribu KPM. ""Di Cibinong sekitar 70 persen karena banyak daerah sulit, dan blankspot. Target kami akhir bulan Mei selesai,"" kata Cecep. Demi mengejar target, lanjut Cecep, diturunkan sekitar 10 orang petugas per kelurahan. Proses geotagging ini pun dilakukan bekerja sama dengan pihak kelurahan. Menurut dia, sejumlah proses validasi terkendala KPM yang sedang mudik. Jika geotagging masih jauh dari target, penyaluran BLT minyak goreng di Cibinong sudah mercapai 99 persen. Dari target penyaluran 84 ribu KPM, hanya tersisa 380 KPM. ""Kemungkinan tidak akan tersalurkan karena KPM sudah meninggal,"" kata Cecep.  "
Risma,"Ketua Dewan Pimpinan Cabang (DPC) PDIP Solo, FX Hadi Rudyatmo tak mempersoalkan jika Wali Kota Gibran Rakabuming Raka ikut Pilgub Jawa Tengah pada 2024 mendatang. Menurutnya, masyarakat juga tak perlu khawatir. Rudy menyebut dulu Presiden Jokowi pun begitu, namun wakilnya bisa melanjutkan pekerjaan di Solo dan masyarakat puas. ""Dulu Pak Jokowi begitu. Masyarakat kan juga khawatir. Tapi setelah itu wakilnya bisa melanjutkan apa yang menjadi visi misinya. Akhirnya masyarakat juga bisa menikmati,"" kata Rudy saat ditemui di kediamannya, Kamis (21/4).   Dahulu, warga Solo sempat menggelar aksi demonstrasi memprotes keputusan Jokowi mengikuti Pilgub DKI Jakarta tahun 2012. Mereka kecewa lantaran Jokowi tidak menyelesaikan masa jabatannya sebagai Wali Kota Solo. Apabila langkah yang sama diikuti Gibran, Rudy berharap masyarakat tidak kecewa. Terlebih, itu juga kebaikan bagi Gibran jika ingin menapaki jenjang karir yang lebih tinggi. ""Masyarakat enggak perlu khawatir. Kalau memang baik kenapa tidak,"" kata Rudy. Pemerintah telah menjadwalkan pemungutan suara Pilkada serentak selanjutnya pada 27 November 2024. Hal itu memungkinkan Gibran untuk ikut Pilgub Jawa Tengah maupun DKI Jakarta tanpa harus melepaskan jabatannya sebagai Wali Kota Solo. ""Tahun 2024 kan Pilkada serentak. Jadi pas,"" katanya. Nama Gibran Rakabuming Raka belakangan sering muncul dalam survei elektabilitas oleh sejumlah lembaga. Ia disebut-sebut sebagai salah satu kandidat potensial untuk berlaga di pemilihan gubernur (Pilgub) Jawa Tengah maupun DKI Jakarta. Dalam survei Nusantara Strategic Network (NSN), Gibran menempati posisi keempat sebagai tokoh yang berpeluang menjadi Gubernur DKI Jakarta. Elektabilitasnya 1,3 persen. Gibran masih kalah dari Ganjar Pranowo (34,5 persen), Tri Risma Harini (14,3 persen), dan Anies Baswedan (10 persen). Terbaru, lembaga survei Charta Politika menempatkan Gibran calon terkuat menggantikan Ganjar Pranowo sebagai Gubernur Jawa Tengah di Pilgub 2024. Elektabilitas Gibran di Pilgub Jawa tengah menurut survei Charta Politika mencapai 28,5 persen. Jauh melampaui tokoh-tokoh senior seperti Wakil Gubernur Jawa Tengah Taj Yasin (11,3 persen), Wali Kota Semarang Hendrar Prihadi (6 persen), dan FX Hadi Rudyatmo (3,7 persen). Menanggapi isu yang berkembang, Gibran meminta masyarakat untuk tidak khawatir. Dia mengaku ingin fokus bekerja sebagai wali kota Solo. ""Bapak-ibu tidak perlu takut, tidak perlu gundah, tidak perlu galau dengan pemberitaan-pemberitaan yang ada. Saya dan Pak Teguh akan tetap fokus di Solo menyelesaikan PR-PR yang ada,"" kata dia. "
Risma,"Menteri Sosial Tri Rismaharini mengatakan pihaknya ingin dana bantuan sosial untuk usia produktif dialihkan. Sebab, jumlah penerimanya mencapai empat juta. Wanita yang akrab disapa Risma itu menyebut dari empat juta penerima bansos, rata-rata berusia di bawah 30 tahun. Usia yang menurutnya masih masuk ke dalam kategori muda. Ia ingin kelompok tersebut tak lagi menerima bansos, melainkan diikutsertakan dalam program pemberdayaan kelompok rentan.   ""Yang rentan ini adalah yang anak anak muda yang masuk di data kita. Ada usianya 23 tahun, banyak sekali di bawah 30 tahun. Empat juta sekian jumlahnya,"" kata Risma dalam rapat bersama Komisi VIII DPR RI pada Rabu (13/4). ""Ini yang akan kita harapkan bisa keluar dengan pemberdayaan ini. Namanya pemberdayaan kelompok rentan,"" imbuhnya. Risma berkata, nantinya kelompok muda itu akan diberi modal. Sehingga, tak bergantung kepada bantuan pemerintah. Apa lagi, kata dia, kelompok muda masih kuat secara fisik. ""Jadi dia masih kuat secara fisik tapi dia menerima bansos gitu. Jadi ada yang 23 tahun, anak 5. Jadi ini yang akan kita keluarkan supaya dia tidak menerima bansos,"" ucapnya. Risma mengaku butuh waktu paling tidak enam bulan untuk mengeluarkan kelompok usia produktif itu dari data program bantuan sosial. Sebab ada beberapa tahap yang harus dilakukan. ""[Jika] saya diberikan waktu enam bulan sampai akhir tahun, saya keluarkan yang mudi-mudi tadi,"" ujar dia. "
Risma,"Menteri Sosial (Mensos) Tri Rismaharani mengajukan penambahan anggaran sebesar Rp11 triliun untuk sejumlah program kerja Kementerian Sosial (Kemensos) yang belum diselesaikan. Hal itu disampaikan Risma dalam rapat bersama Komisi VIII di Kompleks Parlemen, Senayan, Jakarta, Rabu (13/4). Risma menyebut anggaran Rp11 triliun tersebut akan digunakan untuk empat program Kemensos tahun ini. Masing-masing program tersebut antara lain bantuan untuk anak yatim, bencana alam, bencana sosial nonalam, dan program keluarga harapan (PKH).   ""Kita samakan usulan kita, dulu kan waktu kami usulkan anak belum sekolah Rp300 ribu, sekarang kami usulkan sama Rp200 ribu sama seluruh anak yatim. Jumlahnya sekitar Rp9,6 triliun,"" kata Risma. Dari total usulan senilai Rp11 triliun, kata Risma, sebagian besar dialokasikan untuk bantuan anak yatim sekitar Rp9,6 triliun. Pihaknya berencana akan memberikan bantuan kepada semua anak yatim, baik yang belum maupun yang sudah bersekolah. Lalu, untuk bencana alam pihaknya akan mengalokasikan anggaran senilai Rp350 miliar; bencana nonalam atau sosial Rp50,2 miliar; dan PKH senilai Rp945 miliar. Risma menyebut usulan penambahan anggaran untuk PKH berubah seiring batas usia lansia yang berubah dari 70 menjadi 60 tahun. ""Kemarin itu karena cut off-nya usia lansia 70 tahun, sekarang maju ke 60 tahun, jadi butuhnya Rp945.109.850.000. Ini pengaruh cut off usia lansia salah satunya,"" katanya. Komisi VIII DPR telah menyetujui usulan tersebut. Ketua Komisi VIII, Yandri Susanto mengaku usulan penambahan anggaran tersebut pernah disetujui pihaknya namun belum dicarikan Kementerian Keuangan. Politikus PAN itu memberikan atensi kepada Kemenkeu untuk memperhatikan kembali anggaran tersebut terutama untuk anak yatim. ""Ini usulan tambahan dari Kemensos yang pernah kita setujui untuk anak yatim tapi sampai sekarang Kemenkeu belum mengeluarkan ya, jadi kita pertegas lagi,"" ujarnya. "
Risma,"Menteri Sosial (Mensos) Tri Rismaharini dinyatakan terpapar virus corona (Covid-19) sepulang dari Kongres Kewirausahaan Global (GEC) di Riyadh, Arab Saudi beberapa hari lalu. Saat ini Risma dilaporkan tengah menjalani isolasi mandiri. Kondisi Risma itu disampaikan oleh Sekretaris Jenderal Kemensos Harry Hikmat. Harry meminta maaf lantaran Risma tidak bisa menghadiri dan memberikan sambutan dalam Rakornas Upaya Penghormatan, Perlindungan, dan Pemenuhan Hak Penyandang Disabilitas 5-6 April 2022. ""Beliau saat ini sedang isolasi mandiri, dari mulai tanggal 2 April yang lalu sudah (Covid-19),"" kata Harry dalam acara daring yang disiarkan melalui kanal YouTube Kemensos RI, Selasa (5/4).   Harry menyebut, Risma awalnya sudah berkomitmen untuk hadir dalam acara yang berlangsung selama dua hari ini. Namun karena kondisinya, Risma kemudian memberikan disposisi kepadanya untuk menyampaikan materi pada pagi ini. Ia pun meminta agar seluruh pihak mendoakan kesembuhan Risma agar mantan Wali Kota Surabaya itu lekas sembuh sehingga dapat kembali beraktivitas di tengah sejumlah agenda yang cukup padat. ""Mohon doanya dari hadirin sekalian, kiranya ibu Mensos Tri Rismaharini bisa segera pulih kembali, sehat walafiat dan bergabung dengan kita dalam bekerja melanjutkan perjuangan untuk memajukan upaya penghormatan, perlindungan dan pemenuhan hak-hak penyandang disabilitas,"" ujarnya.  "
Anies,"Dewan Pimpinan Pusat (DPP) PKS belum menyetujui usulan Partai NasDem untuk mendeklarasikan koalisi mereka bersama Demokrat pada 10 November mendatang. Juru Bicara PKS, Muhammad Kholid mengatakan partainya belum menyetujui usulan deklarasi tersebut karena pembahasan di tim kecil belum tuntas. Menurut dia, deklarasi baru akan diumumkan jika tim kecil dari masing-masing partai telah tuntas.    ""Pembahasan di tim kecil belum tuntas. Kita tuntaskan dulu,"" kata Kholid kepada CNNIndonesia.com, Senin (31/10). Kholid enggan menjelaskan lebih jauh soal beberapa hal yang masih dibahas dan belum disepakati tim kecil rencana koalisi NasDem, PKS, dan Demokrat. Terlebih, dia menerangkan PKS juga harus melaporkan hasil kesepakatan di tim kecil ke Majelis Syuro. Hasil kesepakatan tersebut nantinya tetap akan diputuskan oleh Majelis Syuro pimpinan Salim Segaf Al-Jufri. ""Tim yang tergabung di tim kecil tersebut akan melaporkan hasil pembahasan ke Majelis Syuro untuk kemudian diambil keputusan,"" katanya. NasDem sebelumnya mengusulkan agar rencana koalisi mereka bersama PKS dan Demokrat dapat dideklarasikan pada 10 November mendatang. Wakil Ketua Umum Partai NasDem Ahmad Ali berharap waktu tersebut akan menjadi hadiah bagi partainya karena tepat sehari sebelum ulang tahun partai. Dia juga menyebut deklarasi nantinya sekaligus akan mengumumkan cawapres pendamping Anies Baswedan. Sementara itu Dewan Pimpinan Pusat (DPP) Partai Demokrat mengaku masih mempertimbangkan usulan Partai NasDem soal tanggal deklarasi koalisi. Juru Bicara Partai Demokrat, Herzaky Putra Mahendra menyebut, selain di internal partai, pembahasan juga masih dilakukan oleh tim kecil koalisi mereka bersama NasDem dan PKS. ""Untuk rencana deklarasi di tanggal 10 November, merupakan usulan dari teman-teman Nasdem. Masih kami diskusikan di tim kecil dan di internal partai kami,"" kata Herzaky dalam keterangannya. Dia menyebut rencana membentuk Koalisi Perubahan bersama NasDem dan PKS dibentuk dengan prinsip kesetaraan. Sehingga, dia menghormati setiap usulan yang masuk dari masing-masing partai.  Menurut Herzaky, PKS dan Demokrat bebas untuk menyampaikan usulan terkait rencana koalisi ketiga partai. Namun, dia menegaskan semua keputusan tetap harus disepakati bersama. ""Setiap anggota bisa bebas berpendapat dan mengambil sikap masing-masing. Hanya, untuk apapun yang berkaitan dengan rencana koalisi, kami sepakati bersama,"" katanya. "
Anies,"DPC Partai Persatuan pembangunan (PPP) Kota Medan, Sumatera Utara, menyatakan mendukung Anies Baswedan menjadi bakal calon presiden pada Pemilu 2024 mendatang. Dukungan itu mereka berikan karena menilai eks Gubernur DKI tersebut dapat mewakili kepentingan umat Islam. Ketua DPC PPP Kota Medan Abdul Rani mengatakan dukungan tersebut sudah disampaikan pada saat Musyawarah Kerja Wilayah 1 DPW PPP Sumut beberapa waktu lalu.   ""Itu sudah disampaikan saat Rakerwil DPW PPP Sumut,"" kata Abdul Rani yang juga anggota DPRD Kota Medan, Senin (31/10).  Rakerwil tersebut tak hanya membahas soal sosok Capres yang diusung pada Pilpres 2024, namun juga strategi pemenangan partai pada Pemilu 2024. Dalam video yang beredar, Abdul Rani memaparkan alasan pihaknya mengusung Anies Baswedan. Abdul Rani telah memberikan izin kepada CNNIndonesia.com untuk mengutip video tersebut. ""DPC Medan menghasilkan beberapa pendapat mengenai pencapresan tersebut di antaranya mengembalikan kriteria pemimpin yang akan diusung oleh PPP sesuai dengan prinsip syariah di samping beragama Islam beriman dan bertakwa cerdas kuat fisik, sehat,"" ucapnya dalam rekaman video itu. Kemudian, seorang pemimpin harus mampu mencontoh sifat nabi Muhammad. Yakni sidiq Fatanah amanah takbir. Selanjutnya seorang pemimpin harus memiliki sikap Istiqomah terhadap penerapan nilai nilai syariah Islam dan memiliki keberanian memasukkan nilai nilai syariah dalam peraturan perundangan undangan di NKRI. ""Berdasarkan hal tersebut dari berbagai pengamatan yang telah dilakukan dan usulan dari masyarakat kepada pengurus dan kader DPC PPP kota Medan, Anies Baswedan adalah sosok capres yang mendekati kriteria tersebut,"" paparnya. Menurutnya nama Anies Baswedan menjadi pilihan mayoritas umat Islam dari hampir seluruh kalangan lapisan masyarakat. ""Sehingga menaikkan elektabilitas dalam survei yang dilakukan beberapa lembaga survei,"" kata dia. Pihaknya menilai karakteristik masyarakat Kota Medan yang plural namun religi telah menempatkan posisi Anies Baswedan menjadi salah seorang capres yang dapat mewakili kepentingan umat Islam. ""Sebab Anies Baswedan kepemimpinannya sebagai Gubernur DKI Jakarta dinilai tidak berseberangan dengan kepentingan kelompok umat Islam,"" kata dia. Sebagai informasi, PPP selaku partai yang memiliki kursi di DPR belum mendeklarasikan bakal mengusung siapa pada Pilpres 2024 mendatang. Meskipun demikian, PPP di tingkat pusat telah menjalin koalisi dengan Golkar dan PAN. Mereka mengikat janji dalam Koalisi Indonesia Baru (KIB). Sementara itu, Anies diketahui telah mendapatkan dukungan dari NasDem untuk diusung menjadi Capres 2024. NasDem diketahui tengah menjajaki koalisi dengan parpol lain--di mana yang paling kentara adalah dengan PKS dan Demokrat.  "
Anies,"Musisi Iwan Fals mengomentari pantun yang dilontarkan mantan Gubernur DKI Jakarta Anies Baswedan mengenai Wakil Ketua Majelis Syuro Partai Keadilan Sejahtera (PKS) Ahmad Heryawan (Aher). Dalam pantun itu, Anies menyebut Aher sebagai sosok yang cocok menjadi pendamping calon presiden. ""Nah lo jadi ni,"" cuit Iwan Fals pada Minggu (30/10) sambil mengunggah tangkapan layar pemberitaan mengenai hal tersebut.    [Gambas:Twitter]  CNNIndonesia.com telah meminta izin kepada Iwan Fals untuk mengutip cuitan tersebut.  Pantun Anies Baswedan menyebut Aher cocok jadi pendamping calon presiden diutarakan ketika mantan Gubernur DKI Jakarta itu menghadiri acara Pelatihan Relawan Advokasi Pemerlu Pelayanan Kesejahteraan Sosial (PPKS) yang digelar DPP PKS secara daring. ""Naik sepeda sampai Penjaringan. Putar balik ke Pasar Senen. Kang Aher pasangan yang punya banyak kelebihan. Jadi pendamping istri atau pendamping calon presiden,"" Kata Anies, Minggu (30/10). Pantun Anies itu pun disambut tawa dan tepuk tangan dari kader PKS yang hadir dalam kegiatan itu. Apalagi, sebelumnya nama Aher juga digadang-gadang jadi salah satu calon pendamping Anies di Pilpres 2024. Anies saat ini telah mendapatkan dukungan resmi dari Partai NasDem untuk menjadi calon presiden 2024. Sejumlah partai, termasuk PKS dan Demokrat pun mulai merapat setelah pengumuman resmi itu.    Sebelumnya, Aher juga menyebut Anies dan PKS memiliki chemistry yang cukup kuat, bahkan mencapai 99,9 persen. Keduanya sama-sama memiliki pandangan yang kuat dan keinginan yang sama dalam menyongsong Pilpres 2024. Aher mengatakan Anies sedang mempersiapkan hal yang lebih besar dari sekadar jadi gubernur dalam masa rehatnya setelah menyelesaikan masa jabatan sebagai pemimpin Jakarta. Sementara itu, Presiden PKS, Ahmad Syaikhu juga mengungkapkan harapannya agar Anies dan Aher bisa berjodoh dalam Pilpres 2024 mendatang. ""Ada Pak Anies Baswedan dan juga Kang Aher. Mudah-mudahan bisa berjodoh untuk memimpin negeri kita,"" kata Syaikhu.  "
Anies,"Mantan petinggi Partai Persatuan Pembangunan (PPP) yang kini membentuk Forum Ka'bah Membangun (FKM) Habil Marati mengatakan para konstituen PPP yang tergabung dalam Forum Ka'bah Membangun akan mendeklarasikan dukungan bagi Anies Baswedan sebagai calon presiden di Pilpres 2024. Habil mengklaim mayoritas konstituen PPP justru mendukung Anies sebagai capres. ""Betul, 90 persen konstituen PPP itu dukung Anies. Nanti di Jogja itu deklarasi November. [Deklarasi oleh] Forum Kakbah Membangun. Di Jogja akan dihadiri kurang lebih 10 ribu orang,"" kata Habil kepada CNNIndonesia.com, Jumat (28/10 lalu.   Habil turut mengklaim Forum Kakbah Membangun yang dipimpinnya selama ini kerap mengelola dan menjaga para konstituen PPP. Ia juga menyebut konstituen PPP yang mendukung Anies banyak yang bergabung dalam barisan ini.  Tak hanya di Yogyakarta, Habil mengatakan rencana deklarasi dukungan bagi Anies itu akan digelar di pelbagai wilayah secara bertahap hingga Oktober 2023 mendatang. ""Nanti ada di Sulawesi, Padang, Jateng. Pokoknya deklarasi sampai Oktober 2023 nanti akan ada deklarasi. Saya bilang konstituen PPP itu pasti ke Anies,"" kata dia. Di sisi lain, Habil menilai ada kemungkinan PPP tak akan lolos ambang batas parlemen alias parliamentary threshold di Pemilu 2024 bila tak mendukung pencapresan Anies. Ia juga meminta agar berhati-hati bila ada kader PPP yang memberi dukungan di luar Anies. Baginya, dukungan di luar Anies dianggap seperti memberi cek kosong. ""Kemungkinan pertama [bila tak dukung Anies] adalah PPP enggak lolos parlemen. Lalu kemungkinan kedua adalah konstituennya lari ke Anies. Ya kaya ngasih cek kosong [kalau dukung calon lain],"" kata dia. Sebagai informasi, Habil Marati pernah menjabat sebagai bendahara umum (Bendum) saat partai berlambang kakbah ini dipimpin Suryadharma Ali. PPP sampai saat ini belum mendeklarasikan calon presiden yang akan didukungnya di Pilpres 2024 mendatang. Di sisi lain, PPP sudah bergabung dalam Koalisi Indonesia Bersatu (KIB) bersama Golkar dan PAN. Koalisi ini sudah memenuhi syarat mencalonkan presiden sendiri yaitu memiliki 25 persen suara sah nasional atau 20 persen kursi di DPR. Akan tetapi, koalisi ini juga belum mendeklarasikan dukungan bagi sosok tertentu untuk diusung sebagai capres.  "
Anies,"Mantan Gubernur DKI Jakarta Anies Baswedan dan Wakil Ketua Majelis Syuro PKS Ahmad Heryawan (Aher) saling melempar pujian terkait Pilpres 2024 saat tampil bersama di dalam acara Pelatihan Relawan Advokasi Pemerlu Pelayanan Kesejahteraan Sosial (PPKS) DPP PKS. Awalnya, Aher menyatakan bahwa PKS memiliki chemistry yang kuat menyongsong Pilpres 2024. Bahkan, menurutnya, chemistry yang terbentuk antara keduanya mencapai 99,9 persen. ""Nampaknya 99,9 persen nyambung dengan Pak Anies, Insya Allah,"" kata Aher dalam sambutannya, Minggu (30/10).   Anies yang berada di lokasi tampak tersenyum lebar mendengar pernyataan Aher tersebut.  Aher juga menyebut Anies yang kini telah purna tugas dari jabatannya sebagai Gubernur DKI Jakarta merupakan tamu penting di acara itu. Dia juga meyakini, ke depan Anies akan menjadi orang paling penting di Indonesia. Setelah itu, Anies berpantun dengan menyebut Aher sebagai sosok yang cocok jadi pendamping capres. ""Naik sepeda sampai Penjaringan. Putar balik ke Pasar Senen. Kang Aher pasangan yang punya banyak kelebihan. Jadi pendamping istri atau pendamping calon presiden,"" Kata Anies. Pantun Anies itu pun disambut tawa dan tepuk tangan dari kader PKS yang hadir dalam kegiatan itu. Apalagi, sebelumnya nama Aher juga digadang-gadang jadi salah satu calon pendamping Anies di Pilpres 2024. Sebagai informasi, Anies sebelumnya telah resmi mendapat dukungan dari Partai NasDem untuk menjadi Capres 2024. Dengan diumumkannya Anies ini, sejumlah partai mulai merapat, salah satunya PKS dan Demokrat. Sementara itu, Presiden PKS, Ahmad Syaikhu juga mengungkapkan harapannya agar Anies dan Aher bisa berjodoh dalam Pilpres 2024 mendatang. ""Ada Pak Anies Baswedan dan juga Kang Aher. Mudah-mudahan bisa berjodoh untuk memimpin negeri kita,"" kata Syaikhu.  "
Anies,"Mantan Gubernur DKI Jakarta Anies Baswedan menyinggung Wakil Ketua Majelis Syuro Partai Keadilan Sejahtera (PKS), Ahmad Heryawan (Aher) di dalam pantunnya. Pantun Anies itu pun menyebut Aher sebagai sosok yang cocok jadi pendamping calon presiden. Anies berpantun demikian saat hadir dalam acara Pelatihan Relawan Advokasi Pemerlu Pelayanan Kesejahteraan Sosial (PPKS) yang digelar DPP PKS secara daring.   ""Naik sepeda sampai Penjaringan. Putar balik ke Pasar Senen. Kang Aher pasangan yang punya banyak kelebihan. Jadi pendamping istri atau pendamping calon presiden,"" Kata Anies, Minggu (30/10). Pantun Anies itu pun disambut tawa dan tepuk tangan dari kader PKS yang hadir dalam kegiatan itu. Apalagi, sebelumnya nama Aher juga digadang-gadang jadi salah satu calon pendamping Anies di Pilpres 2024. Sebagai informasi, Anies sebelumnya telah resmi mendapat dukungan dari Partai NasDem untuk menjadi Capres 2024. Dengan diumumkannya Anies ini, sejumlah partai mulai merapat, salah satunya PKS dan Demokrat. Sebelumnya, Aher juga menyebut Anies dan PKS memiliki chemistry yang cukup kuat, bahkan mencapai 99,9 persen. Keduanya sama-sama memiliki pandangan yang kuat dan keinginan yang sama dalam menyongsong Pilpres 2024. Di masa rehat setelah lengser sebagai gubernur, menurut Aher, Anies tengah mempersiapkan hal yang lebih besar dari sekadar jadi gubernur. Sementara itu, Presiden PKS, Ahmad Syaikhu juga mengungkapkan harapannya agar Anies dan Aher bisa berjodoh dalam Pilpres 2024 mendatang. ""Ada Pak Anies Baswedan dan juga Kang Aher. Mudah-mudahan bisa berjodoh untuk memimpin negeri kita,"" kata Syaikhu.  "
Anies,"Mantan Gubernur DKI Jakarta Anies Baswedan membeberkan alasannya jarang mengajak media ketika mendatangi warga saat masih menjabat sebagai gubernur. Alih-alih membawa wartawan, Anies lebih senang mengajak tim medianya sendiri ketika 'blusukan'. Menurutnya, ini adalah cara dekat dan tetap dikenal warga. Sebab jika setiap kunjungan membawa wartawan, warga bisa risih dan merasa jadi objek pemberitaan. ""Saya jarang bawa media. Gubernur itu mau ketemu rakyat, bukan mau diberitakan. Minim sekali memang berita. Tapi saya sedang membangun kepercayaan masyarakat,"" kata Anies dalam acara Pelatihan Relawan Advokasi Pemerlu Pelayanan Kesejahteraan Sosial (PPKS) yang digelar secara daring, Minggu (30/10).    Dia ingin masyarakat yakin bahwa saat menemui mereka, Anies selaku gubernur betul-betul ingin bertemu, bukan sekadar mencari bahan berita. Memang kata Anies tak bisa dimungkiri berita memang bisa membuat seseorang atau lembaga dikenal. Tapi jika hanya dikenal melalui berita, hal tersebut akan mudah tertutup dengan berita lain. Untuk itu, dia pun memilih jalan yang cukup panjang. Namun jalan ini diyakini ampuh dan bisa menuai buah manis, yakni kepercayaan dan tetap dikenal masyarakat. ""Kadang-kadang kita punya kecenderungan dijadikan berita. Persepsi yang terbentuk karena fakta itu permanen, tapi yang dibentuk berita bisa tertimpa berita lain, hilangnya cepat,"" jelas Anies.  Anies juga mengatakan hal sama untuk PKS selaku partai. Partai politik harus mulai memandang dan membentuk kepercayaan di masyarakat, bukan hanya sebagai objek pemberitaan. ""Bangunlah perasaan suka dulu (di masyarakat), setelah itu akan muncul rasa percaya, nah setelah percaya itu muncul akan menjadi dukungan. Jangan setiap waktu dikapitalisasi berita,"" katanya. "
